provider_id,provider_name,policy_url,domains
1509,White Ops,https://www.whiteops.com/privacy,acexedge.com admathhd.com admthop.com adnxtr.com adsrvs.com adsximg.com adxyield.com adzmath.com cdnsynd.com edgexads.com iaudienc.com imganalytics.com imgsynd.com mrmserve.com p.acexedge.com p.adlookr.com p.admathhd.com p.admthop.com p.adnxtr.com p.adsrvs.com p.adsximg.com p.adxyield.com p.adzmath.com p.cdnsynd.com p.clcktrax.com p.edgexads.com p.iaudienc.com p.imganalytics.com p.imgsynd.com p.mrmserve.com p.ninjapd.com p.pixsrvcs.com p.pkthop.com p.pxltgr.com p.srvmath.com p.srvsynd.com p.tagsrvcs.com p.tpcserve.com p.tpctrust.com p.tworismo.com p.xlgmedia.com p.yieldmrm.com pixsrvcs.com post.acexedge.com post.adlookr.com post.admathhd.com post.admthop.com post.adnxtr.com post.adsrvs.com post.adsximg.com post.adxyield.com post.adzmath.com post.cdnsynd.com post.clcktrax.com post.edgexads.com post.iaudienc.com post.imganalytics.com post.imgsynd.com post.mrmserve.com post.ninjapd.com post.pixsrvcs.com post.pkthop.com post.pxltgr.com post.srvmath.com post.srvsynd.com post.tagsrvcs.com post.tpcserve.com post.tpctrust.com post.tworismo.com post.xlgmedia.com post.yieldmrm.com pxltgr.com s.acexedge.com s.adlookr.com s.admathhd.com s.admthop.com s.adnxtr.com s.adsrvs.com s.adsximg.com s.adxyield.com s.adzmath.com s.cdnsynd.com s.clcktrax.com s.edgexads.com s.iaudienc.com s.imganalytics.com s.imgsynd.com s.mrmserve.com s.ninjapd.com s.pixsrvcs.com s.pkthop.com s.pxltgr.com s.srvmath.com s.srvsynd.com s.tagsrvcs.com s.tpcserve.com s.tpctrust.com s.tworismo.com s.xlgmedia.com s.yieldmrm.com srvmath.com srvsynd.com t.acexedge.com t.adlookr.com t.admathhd.com t.admthop.com t.adnxtr.com t.adsrvs.com t.adsximg.com t.adxyield.com t.adzmath.com t.cdnsynd.com t.clcktrax.com t.edgexads.com t.iaudienc.com t.imganalytics.com t.imgsynd.com t.mrmserve.com t.ninjapd.com t.pixsrvcs.com t.pkthop.com t.pxltgr.com t.srvmath.com t.srvsynd.com t.tagsrvcs.com t.tpcserve.com t.tpctrust.com t.tworismo.com t.xlgmedia.com t.yieldmrm.com tagsrvcs.com tpcserve.com tpctrust.com tworismo.com u.acexedge.com u.adlookr.com u.admathhd.com u.admthop.com u.adnxtr.com u.adsrvs.com u.adsximg.com u.adxyield.com u.adzmath.com u.cdnsynd.com u.clcktrax.com u.edgexads.com u.iaudienc.com u.imganalytics.com u.imgsynd.com u.mrmserve.com u.ninjapd.com u.pixsrvcs.com u.pkthop.com u.pxltgr.com u.srvmath.com u.srvsynd.com u.tagsrvcs.com u.tpcserve.com u.tpctrust.com u.tworismo.com u.xlgmedia.com u.yieldmrm.com xlgmedia.com yieldmrm.com
1512,Vserv,https://www.vserv.com/privacy-policy/,img.vserv.mobi rtb.vserv.mobi vserv.mobi
1514,Admetrics,https://admetrics.io/en/privacy_policy/,admetrics.io ads.admetrics.events cdn.admetrics.media galaxy.admetrics.events insight-metrics.nt.vc kosmos.admetrics.events log.admetrics.events metrics.nt.vc secure-metrics.nt.vc tags.admetrics.events
1517,Amobee,https://www.amobee.com/trust/privacy-guidelines,ad.amgdgt.adconion.com amdgt.com amgdgt.com amgvgt.com amobee.com at.amgdgt.adconion.com cdn-video.amgvgt.com cdn.adconion.com cdn.gradientx.net cdna-video.amgvgt.com cdns.adconion.com img.turncdn.com t.gradientx.net turn.com turninc.com video.adconion.com video.turncdn.com
1520,RTB House,https://www.rtbhouse.com/gdpr/,00.creativecdn.com 01.creativecdn.com 02.creativecdn.com 03.creativecdn.com 04.creativecdn.com 05.creativecdn.com 06.creativecdn.com 08.creativecdn.com 09.creativecdn.com 10.creativecdn.com 11.creativecdn.com 12.creativecdn.com 13.creativecdn.com 14.creativecdn.com 15.creativecdn.com 16.creativecdn.com 17.creativecdn.com 18.creativecdn.com 19.creativecdn.com 20.creativecdn.com 21.creativecdn.com 22.creativecdn.com 23.creativecdn.com 24.creativecdn.com 25.creativecdn.com 26.creativecdn.com 27.creativecdn.com 28.creativecdn.com 29.creativecdn.com 30.creativecdn.com 31.creativecdn.com ams.creativecdn.com ash.creativecdn.com asia.creativecdn.com cm.creativecdn.com creativecdn.com eu.creativecdn.com phx.creativecdn.com prebid-asia.creativecdn.com prebid-eu.creativecdn.com prebid-us.creativecdn.com pubs2-asia.creativecdn.com pubs2-eu.creativecdn.com pubs2-us.creativecdn.com sin.creativecdn.com statics-asia.creativecdn.com statics-europe.creativecdn.com statics-usa.creativecdn.com tracker.creativecdn.com traffic-statics-asia.creativecdn.com traffic-statics-europe.creativecdn.com traffic-statics-usa.creativecdn.com us.creativecdn.com
1525,Datalicious,https://www.datalicious.com/privacy/,cdkdc.optimahub.com dc*.optimahub.com dc-13abe.optimahub.com dc-1623b.optimahub.com dc-1a595.optimahub.com dc-1dc69.optimahub.com dc-1eab4.optimahub.com dc-3001b.optimahub.com dc-3d98b.optimahub.com dc-4073b.optimahub.com dc-42d57.optimahub.com dc-5a2fd.optimahub.com dc-6581a.optimahub.com dc-9b4b9.optimahub.com dc-b6349.optimahub.com dc-c17c0.optimahub.com dc-d2d45.optimahub.com dc-f47e4.optimahub.com dc-facd2.optimahub.com dc.optimahub.com dceu.optimahub.com de.optimahub.com efxdc.optimahub.com gl.optimahub.com odc*.optimahub.com re.optimahub.com
1540,hbfsTech,http://www.hbfstech.com/fr/privacy.html,cdn.hbfstech.net cloud.hbfstech.net cloud.v4x.com feed.hbfstech.net hbfstech.com hbfstech.net itt.hbfstech.net tas.hbfstech.net
1542,Kupona,https://www.kupona.de/datenschutz,adcdn-ad5.kuponacdn.de imagelog.kuponacdn.de impng.kpcustomer.de kuponacdn.de
1547,Bannerflow,https://www.bannerflow.com/privacy,ad-image.host.bannerflow.com allegro-allegro.bannerflow.com bannerflow.com bannerflowmedia.com banners.host.bannerflow.com casino-ro-casino-room.bannerflow.com ef-ef-englishtown.bannerflow.com embed.bannerflow.com enervee-product-images.bannerflow.com envision-hjem-is.bannerflow.com envision-hu.bannerflow.com f-secure-f-secure.bannerflow.com font.bannerflow.com html5.host.bannerflow.com images.host.bannerflow.com izettle-izettle.bannerflow.com kap-kaplan-internatio.bannerflow.com klick-he-klick-health.bannerflow.com lottoland.host.bannerflow.com ogi-the-cheesecake-fa.bannerflow.com rackspace-rackspace.bannerflow.com rebtel-rebtel.bannerflow.com resources.host.bannerflow.com scripts.host.bannerflow.com tracker.bannerflow.com tracking.bannerflow.com tracking.host.bannerflow.com transfer-transferwise.bannerflow.com unibet.feeds.bannerflow.com video.bannerflow.com xtrade-xforex.bannerflow.com xtrade-xtrade.bannerflow.com zodiac-zodiac.bannerflow.com
1548,Exposebox,http://www.exposebox.com/policy.html,exposebox.blob.core.windows.net exposebox.com server.exposebox.com sf.exposebox.com
1555,YOOSE,https://www.yoose.com/privacy-policy,api.yoose.com dashboard.yoose.com v4.yoose.com yoose.com
1558,TripAdvisor,https://tripadvisor.mediaroom.com/us-privacy-policy,cn.tripadvisor.com no.tripadvisor.com pl.tripadvisor.com tagman.viator.com th.tripadvisor.com tripadvisor.at tripadvisor.ca tripadvisor.ch tripadvisor.cl tripadvisor.co tripadvisor.co.hu tripadvisor.co.id tripadvisor.co.il tripadvisor.co.kr tripadvisor.co.nz tripadvisor.co.uk tripadvisor.co.za tripadvisor.com tripadvisor.com.ar tripadvisor.com.au tripadvisor.com.br tripadvisor.com.eg tripadvisor.com.gr tripadvisor.com.mx tripadvisor.com.my tripadvisor.com.pe tripadvisor.com.ph tripadvisor.com.sg tripadvisor.com.tr tripadvisor.com.ve tripadvisor.com.vn tripadvisor.cz tripadvisor.de tripadvisor.dk tripadvisor.es tripadvisor.fi tripadvisor.fr tripadvisor.ie tripadvisor.in tripadvisor.it tripadvisor.jp tripadvisor.nl tripadvisor.rs tripadvisor.ru tripadvisor.se tripadvisor.sk www.viator.com
1564,DataExchanger,https://www.dataexchanger.pl/privacy-policy,cdn.dtxngr.com dmp.dtxngr.com tags.dtxngr.com
1570,Navegg,https://www.navegg.com/en/privacy-policy/,cdn.navdmp.com danid.net navdmp.com navegg.com
1575,INFOnline,https://www.infonline.de/datenschutz/,de.ioam.de ioam.de script.ioam.de
1577,Admedo,https://www.admedo.com/privacy-policy,a8723.com admedo.com pool.adizio.com pool.admedo.com
1579,Taptica,https://www.taptica.com/privacy/,7c89c6d9373fce92e3d7-f9125777349c6cb7748299aa773c2449.ssl.cf2.rackcdn.com imp.taptica.com taptica.com tbrg.taptica.com tracking.taptica.com
1583,Joystick Interactive,http://joystickinteractive.com/privacy.html,joystickinteractive.com service.joystickinteractive.com
1584,[24]7.ai (successor to EngageClick),https://www.247.ai/privacy-policy#gdpr_compliance,engageclick.com serve.engageclick.com turbo.engageclick.com
1591,Simplaex GmBH,https://simplaex.com/advertising-privacy-policy/,campaigns.simplaex.net cdn.simplaex.net creatives.simplaex.net gamegenetics.net matching.simplaex.net peso.simplaex.net simplaex.com simplaex.net
1598,Kochava,https://www.kochava.com/support-privacy/,imp.control.kochava.com
1603,Maverick,https://www.mvrck.co.jp/privacy/about-targeting-ad/,adapf.com admos-dsp.adapf.com adpita.adapf.com apollo.adapf.com astamuse.adapf.com atlast.adapf.com b2bdsp.adapf.com bs.adapf.com cartrace.adapf.com central-agent-dsp.adapf.com dq-big.adapf.com ds.adapf.com dsp-pad.adapf.com dsp-tatsujin.adapf.com exlead.adapf.com fuzoku-dsp.adapf.com gs-hunter-dsp.adapf.com id-marco-polo.adapf.com kazoku.adapf.com light-up.adapf.com macbee.adapf.com misirun.adapf.com neo-career.adapf.com ninja-ad-t.adapf.com octa.adapf.com rs.adapf.com semerukoukoku.adapf.com sniper-dsp.adapf.com sniping.adapf.com speeetd.adapf.com sphere.adapf.com standard.adapf.com yorutomo.adapf.com yoruzen.adapf.com
1608,Appreciate,https://appreciate.mobi/page.html#/end-user-privacy-policy,an.tpbid.com ap.tpbid.com c.tpbid.com cdn.tpbid.com ec.tpbid.com gap.tpbid.com geu.tpbid.com gus.tpbid.com gwe.tpbid.com rtb.tpbid.com test.tpbid.com tpbid.com we.tpbid.com
1613,FuelX,http://www.fuelx.com/privacy,ad.fuel451.com ade.fuel451.com adw.fuel451.com ds.fuel451.com fuel451.com hs.fuel451.com media.fuel451.com mr.fuel451.com native.fuel451.com nt.fuel451.com vast.fuel451.com vpaid.fuel451.com
1616,LeadBolt,https://www.leadbolt.com/privacy,www.leadbolt.com
1626,ucfunnel,https://www.ucfunnel.com/privacy-policy,aralego.com aralego.net linode.com ucfunnel.com url.com.tw waysmobi.com waystorm.com
1631,Interpublic Group,https://www.interpublic.com/privacy-notice,live.sekindo.com
1633,abilicom,https://contactimpact.de/datenschutz,a.adrolays.de a.affil.io cdn.adrolays.de rtt.adrolays.de
1638,TapSense,https://www.tapsense.com/company/privacy-policy,bidderc01-vpc-loadbalancer.tapsense.com bidderc02-vpc-loadbalancer.tapsense.com tapsense.com
1642,Admixer,https://admixer.net/privacy,ad.admixer.net admixer.net adxportal.admixer.net cdn.admixer.net inv-nets-eu.admixer.net inv-nets-eus.admixer.net inv-nets-us.admixer.net inv-nets.admixer.net networks.admixer.net portal.admixer.net tradedesk.admixer.net ua2cdn.admixer.net ua3cdn.admixer.net ua4cdn.admixer.net uacdn.admixer.net
1648,Placecast,http://placecast.net/privacy_policy.html,geo.placead.placecast.net locpub.com mda.locpub.com placecast.net rtb.locpub.com
1651,Mobitrans,http://www.mobitrans.net/privacy-policy/,analytics.mli.me analytics.mobileacademy.com cdn.mli.me pages.mli.me t.mli.me tags.mli.me tags.mobileacademy.com tags2.mli.me wap.mozook.com
1652,Smadex,http://smadex.com/end-user-privacy-policy/,creative.smadex.com creatives.smadex.com geo-tracker.smadex.com rtb-100-eu-west.smadex.com rtb-100-us-east.smadex.com rtb.smadex.com smadex.com tracker.smadex.com
1653,Mobusi,https://www.mobusi.com/privacy.en.html,mobusi.com
1660,Orbis Video,http://www.orbisvideo.com/privacy-policy/,servedby.orbisvideo.com servedby.rtbiddingplatform.com static.orbisvideo.com static.rtbiddingplatform.com streaming.orbisvideo.com streaming.rtbiddingplatform.com
1665,Suzumuchi,http://suzuserver.dk/GDPR/,suzuserver.dk
1667,LOKA Research,https://lokaplatform.com/privacy/,akamized.net content.lokaplatform.com loka-cdn.akamaized.net lokaplatform.com materials.lokaplatform.com rtmp.lokaplatform.com scene-front.lokaplatform.com scene.lokaplatform.com
1669,Cloud Technologies,http://green.erne.co/assets/PolicyCT.pdf,black.erne.co blue.erne.co creativecdn.com erne.co gold.erne.co green.erne.co grey.erne.co pixel.onaudience.com red.erne.co sgreen.erne.co static.black.erne.co static.blue.erne.co static.gold.erne.co static.green.erne.co static.grey.erne.co static.red.erne.co
1671,Addictive Mobility,https://addictivemobility.com/privacy.html,ad.engagecore.com creative.dload.ca engagefront.com locationserve.com
1674,Kayzen,https://docs.google.com/document/d/1fdKB858jH_rrs2rwhaS0lzQwvB-JP-uMjfhONgzlZz4/edit,api.bidstalk.com bids.bidstalk.com bidstalk.com cevent.bidstalk.com click.bidstalk.com creative.bidstalk.com dca.bids.bidstalk.com dca.bidstalk.com dca.cevent.bidstalk.com dca.click.bidstalk.com dca.event.bidstalk.com dca.events.bidstalk.com dca.notify.bidstalk.com dca.win.bidstalk.com doubleclick-creative.bidstalk.com doubleclick.dca.bids.bidstalk.com doubleclick.hkg.bids.bidstalk.com event.bidstalk.com events.bidstalk.com hkg.bids.bidstalk.com hkg.bidstalk.com hkg.click.bidstalk.com hkg.event.bidstalk.com hkg.events.bidstalk.com hkg.notify.bidstalk.com hkg.win.bidstalk.com ibv-adx.dca.bids.bidstalk.com win.bidstalk.com
1677,IGAWorks,http://www.igaworks.com/en/rule_user.html,igaworks.com tradingworks.com trd-dsp.ad-brix.com trd.dsp.ad-brix.com
1678,Aidata,https://my.aidata.me/data/uploads/aidata.me-privacy-policy.pdf,aidata.me my.aidata.me www.aidata.me
1682,OneDigitalAd Technologies,https://www.onedigitalad.com/privacy/privacyPolicy.html,adserver.onedigitalad.com adserverapi.onedigitalad.com ascmpixel.onedigitalad.com cdn.onedigitalad.com cmpixel.onedigitalad.com dashboard.onedigitalad.com eucmpixel.onedigitalad.com eurtb.onedigitalad.com events.onedigitalad.com fp.onedigitalad.com grtb.onedigitalad.com grtbstaging.onedigitalad.com odas.onedigitalad.com onedigitalad.com res.cloudinary.com resource.onedigitalad.com sgcmpixel.onedigitalad.com sgrtb.onedigitalad.com ssl.onedigitalad.com uecmpixel.onedigitalad.com uertb.onedigitalad.com uwcmpixel.onedigitalad.com uwrtb.onedigitalad.com video.onedigitalad.com videocdn.onedigitalad.com
1684,Teads,https://teads.tv/privacy-policy/,a.teads.tv ac.brainient.com ac.teads.tv assets.ebuzzing.com be-get.teads.tv be-ms.teads.tv brainient.com cdn.teads.tv cdn2.teads.tv ebuzzingvideo.com mobile.teads.tv mp.teads.tv p.teads.tv player.ebuzzing.com r.teads.tv s.teads.tv s8t.teads.tv stat.ebuzzing.com studio-t.teads.tv sync.teads.tv t.teads.tv tag.brainient.com teads.tv
1697,Unitymedia,https://www.unitymedia.de/privatkunden/datenschutz/,scb.unitymedia.de speedtest.unitymedia.de www.unitymedia.de
1703,Clickagy,https://www.clickagy.com/privacy/,aorta.clickagy.com cc.clickagy.com clickagy.com i.clickagy.com related.ai tags.clickagy.com
1705,GlobalWebIndex,http://legal.trendstream.net/non-panellist_privacy_policy,globalwebindex.net gwiq.globalwebindex.net
1716,ADEX,http://theadex.com,dmp.theadex.com theadex.com
1720,GroundTruth,https://www.groundtruth.com/privacy-policy/,adview.bidagent.xadchina.cn ap-notify.bidagent.xad.com appodeal-eu.bidagent.xad.com bidagent.xad.com bidagent.xadchina.cn display-eu.xad.com display-jp.bidagent.xad.com display-onboarding.xad.com display.xad.com eu-notify.bidagent.xad.com eu.bidagent.xad.com gdt.bidagent.xadchina.cn mobfox-eu.bidagent.xad.com mobfox-jp.bidagent.xad.com nexage-jp.bidagent.xad.com openx-eu.bidagent.xad.com openx-jp.bidagent.xad.com rhythmone-eu.bidagent.xad.com rhythmone.bidagent.xad.com rubicon-eu.bidagent.xad.com rubicon-jp.bidagent.xad.com scaleout-jp.bidagent.xad.com smaato-eu.bidagent.xad.com smaato-jp.bidagent.xad.com smaato.bidagent.xadchina.cn smartads-eu.bidagent.xad.com smartads.bidagent.xad.com us-notify.bidagent.xad.com weibo.bidagent.xadchina.cn weibooversea.bidagent.xadchina.cn xunfei.bidagent.xadchina.cn yieldlab-eu.bidagent.xad.com youdao.bidagent.xadchina.cn zplay.bidagent.xadchina.cn
1721,Rontar,https://www.rontar.com/content/content-324,ac*.rontar.com adcode.rontar.com adcodedsp.rontar.com adx-bidder*.rontar.com adx-bidder.rontar.com cdn*.rontar.com dsp*.rontar.com prd*.rontar.com pricespictures.rontar.com rontar.com ruadcodedsp.rontar.com uaadcodedsp.rontar.com
1722,YOptima,http://www.yoptima.com/privacy-policy,ads.instabid.tech instabid.tech px.instabid.tech
1725,Placed,https://www.placed.com/privacy-policy,api.placed.com ftp.placed.com p.placed.com pixel.placed.com placed.com
1732,Answer Media,http://www.answermedia.com/privacy,ads.answermedia.com ads1.answermedia.com answermedia.com beacon.answermedia.com rocketyield.com
1733,LoopMe,https://loopme.com/privacy/,asia.tk0x1.com csync.loopme.me eu.tk0x1.com i.loopme.me lmedge.net loopme.me loopmeedge.net loopmertb.com m.loopme.me ortb.loopme.me s2s-us-central1.loopme.me share.loopme.com tag-asia.loopme.me tag-eu.loopme.me tag-us.loopme.me tk0x1.com track.loopme.me us.tk0x1.com www.loopme.me
1735,Impact,https://impact.com/privacy-policy/,7eer.net c.fqtag.com evyy.net fqtag.com gdms.evyy.net goto.pepperstone.com ojrq.net pxf.io sjv.io
1739,Kwanko,http://www.kwanko.com/gdpr,action.metaffiliation.com cdn.swelen.com img.metaffiliation.com rtb.swelen.com
1741,Bidtellect,https://www.bidtellect.com/gdpr-user-information,api.bidtellect.com assets.bttrack.com bttrack.com cdn.bttrack.com tracking01.bidtellectual.com tracking02.bidtellectual.com tracking03.bidtellectual.com
1745,Gruvi,http://www.gruvi.tv/gdpr,app.gruvi.tv banners.gruvi.tv filmfanz.mobi gruvi-metrics-3.herokuapp.com gruvi.tv
1750,APNIC,https://labs.apnic.net/privacy.shtml,*0.am.dashnxdomain.net *0.am.dotnxdomain.net *0.am2.dashnxdomain.net *0.am2.dotnxdomain.net *0.am3.dashnxdomain.net *0.am3.dotnxdomain.net *0.ame.dashnxdomain.net *0.ame.dotnxdomain.net *0.ap.dashnxdomain.net *0.ap.dotnxdomain.net *0.ap2.dashnxdomain.net *0.ap2.dotnxdomain.net *0.ap3.dashnxdomain.net *0.ap3.dotnxdomain.net *0.ape.dashnxdomain.net *0.ape.dotnxdomain.net *0.eu.dashnxdomain.net *0.eu.dotnxdomain.net *0.eu2.dashnxdomain.net *0.eu2.dotnxdomain.net *0.eu3.dashnxdomain.net *0.eu3.dotnxdomain.net *0.eue.dashnxdomain.net *0.eue.dotnxdomain.net *0.la2.dashnxdomain.net *0.la2.dotnxdomain.net *0.la3.dashnxdomain.net *0.la3.dotnxdomain.net *0.lae.dashnxdomain.net *0.lae.dotnxdomain.net cfg.dashnxdomain.net cfg.dotnxdomain.net dashnxdomain.net dotnxdomain.net labs.apnic.net
1753,Spotad,http://www.spotad.co/privacy-policy/,bidder-asia-adx.spotad.co bidder-europe-adx.spotad.co bidder-useast-adx.spotad.co bidder-uswest-adx.spotad.co cdn.spotad.co cdn1.spotad.co cdn2.spotad.co qaadserver.spotad.co spotad.co video.spotad.co
1760,Jampp,https://jampp.com/privacy-policy/,app.jampp.com jampp.com rtb-lb.jampp.com tracking.jampp.com
1765,Aarki,http://corp.aarki.com/privacy,aarki.net aarkispire-a.akamaihd.net adx*.aarki.net rm.aarki.net spire-vz.aarki.net spire.aarki.net
1769,Takoomi,https://www.takoomi.com/privacy-policy,iherdewe.com
1776,Bilendi,https://www.maximiles.com/charte-de-confidentialite,darcs.de.meinungsplatz.net darcs.m3panel.dk darcs.m3panel.fi darcs.m3panel.no darcs.m3panel.se darcs.maximiles.co.uk darcs.maximiles.com darcs.maximiles.es darcs.maximiles.it
1780,MGID,https://www.mgid.com/privacy-policy,a.mgid.com blog.mgid.com c.mgid.com cdn.mgid.com cm.mgid.com example.mgid.com imgg-cdn.mgid.com imgg.mgid.com imgg.tovarro.com imggprx.mgid.com jsc.mgid.com jsc.tovarro.com marketgid.com mgid.com servicer.mgid.com wsp.mgid.com
1782,F@N communications,http://www.fancs.com/privacypolicy,ad.nex8.net bd.nex8.net cl.nex8.net cs.nex8.net cv.nex8.net doubleclick.nex8.net emergency.nex8.net ii.nex8.net im-stg.nex8.net im.nex8.net nex8.net rt.nex8.net st-stg.nex8.net st.nex8.net wn.nex8.net www.nex8.net
1786,Universo Online,http://www.dynad.net/,a.dynad.net a2.dynad.net adc.dynad.net s*.dynad.net s.dynad.net s5.dynad.net sbr1.dynad.net sload.dynad.net sna*.dynad.net sna-slb.dynad.net sna.dynad.net static.dynad.net static5.dynad.net statictbr1.dynad.net t*.dynad.net t.dynad.net t5.dynad.net tbr1.dynad.net
1791,Remerge,http://remerge.io/privacy-policy.html,adx-asia.remerge.supply adx-europe.remerge.supply adx-us-east.remerge.supply adx-us-west.remerge.supply ap2.remerge.events assets.eu1.remerge.io assets.remerge.io assets.us1.remerge.io eu3.remerge.events track*.remerge.io track.eu2.remerge.io us*.remerge.events
1794,Telecoming,http://www.telecoming.com/privacy-policy/,adx.bidioo.net bidioo.net
1799,LinkedIn,https://www.linkedin.com/legal/privacy-policy,licdn.com linkedin.biz linkedin.com linkedincreative.com
1800,VIVALU,http://www.vivalu.com/downloads/de_DE/VIVALU_Datenschutz_2018.pdf,ad*.vi-tag.net ad.vi-tag.net n62.ad.vi-tag.net tm*.vi-tag.net tm.vi-tag.net vi-tag.net
1801,StackAdapt,https://www.stackadapt.com/privacy,adg1.stackadapt.br adg1.stackadapt.com clk.srv.stackadapt.com east.srv.stackadapt.com eu.evm1.stackadapt.com eu.srv.stackadapt.com evm1.stackadapt.com evm2.stackadapt.com srv.stackadapt.com stackadapt.com sync.srv.stackadapt.com tags.srv.stackadapt.com uw.evm1.stackadapt.com uw.srv.stackadapt.com
1808,Turbo,https://www.turboadv.com/white-rabbit-privacy-policy,go.turboadv.com js.turboadv.com
1810,Foursquare,https://foursquare.com/legal/privacy,attribution.report
1827,Momentum,http://www.m0mentum.co.jp/privacy.html,bsveri.com cdn.bsveri.com jp-axia-pixel.m0mentum.net m0mentum.co.jp m0mentum.net mmmng.net noirswan.asia noirswan.m0mentum.net parafuso.m0mentum.net
1831,usemax (Emego GmbH),http://www.usemax.de/?l=privacy,usemax.de
1832,Housing.com,https://housing.com/terms.html,adserver.housing.com g1-bidder.adtech.housing.com
1834,Avocet,http://avocet.io/privacy-portal,ads.avocet.io avocet.io cdn.avocet.io
1837,Interrogare GmbH,https://www.interrogare.de/en/contact/data-protection/,biscuittin.net cs.biscuittin.net
1838,ChannelAdvisor,https://www.channeladvisor.com/privacy-policy/,strack.where-to-buy.co t.channeladvisor.com tracking.searchmarketing.com tracking2.channeladvisor.com where-to-buy.co
1840,The Bridge,https://bridgecdi.com/privacy.php,bid*.bridge.systems bridge.systems imp*.bridge.systems track*.bridge.systems
1842,TF1 - FR,https://www.tf1.fr/politique-de-confidentialite/,delivery.tf1.fr openad.tf1.fr slpubmedia.tf1.fr slpubmedias.tf1.fr swim.tf1.fr
1843,Bonzai,https://www.bonzai.co/privacy2018.html,assets.bonzai.ad assets.bonzai.co bonzai.ad bonzai.co bonzai.mobi c.bonzai.co collector.bonzai.ad collector.bonzai.co collector.bonzai.mobi ddc.bonzai.co gcollector.bonzai.co i.bonzai.co invoke.bonzai.ad invoke.bonzai.co invoke.bonzai.mobi jp.bonzai.ad jp.bonzai.co leads.bonzai.co massets.bonzai.ad massets.bonzai.co massets.bonzai.mobi sites.bonzai.co studio.bonzai.ad www.bonzai.co
1844,Clickonometrics,https://www.clickonometrics.com/optout/,clickonometrics.pl delivery.clickonometrics.pl image.clickonometrics.pl static.clickonometrics.pl sync.clickonometrics.pl
1845,Adventive,https://www.adventive.com/privacy-policy/,ads.adventive.com assets.adventive.com html5.adventive.com media.adventive.com video.adventive.com
1858,Beeswax,https://www.beeswax.com/privacy.html,bidr.io
1859,Optimise,https://www.optimisemedia.com/privacy_policy/,omguk.com track.affiliserve.com track.in.omgpm.com track.omgpl.com track.omguk.com
1863,AKTYVUS SEKTORIUS,http://business.eskimi.com/datacontrol,dsp-media.eskimi.com dsp-pix.eskimi.com dsp.eskimi.com eskimi.com rtb-cluster.eskimi.com
1866,"Demand Side Science, Inc.",http://demand-side-science.jp/privacy,adpix.jp unis-cdn.adpix.jp unis-img.adpix.jp unis.adpix.jp
1870,SFR,http://www.sfr.fr/securite-confidentialite.html,elr.sfr.fr elr.zive.fr nrg.red-by-sfr.fr sfr.fr
1872,Wizaly,https://www.wizaly.com/terms-of-use#privacy-policy,esearchvision.com t.wiz.meilleurtaux.com trackv.esearchvision.com tv.wizaly.com wiz.meilleurtaux.com wizaly.com
1875,TAPTAP,http://www.taptapnetworks.com/privacy_policy/,ads.sonataplatform.com bidder-eu-central.taptapnetworks.com bidder-us-east.taptapnetworks.com cdnsonata.taptapnetworks.com d2r0igpcbzqxjq.cloudfront.net landings.taptapnetworks.com latam.taptapnetworks.com promos.taptapnetworks.com public.sonataplatform.com sonata-notifications-eu-central.taptapnetworks.com sonata-notifications-us-east.taptapnetworks.com sonataplatform.com taptapnetworks.com tourspain.taptapnetworks.com
1878,Cablato,http://cablato.com/privacy,ads*.cabla.to ap-ads.cabla.to ap-dmp.cabla.to c.cabla.to cabla.to cablato-cdn.s3.amazonaws.com cdn.cabla.to dmp*.cabla.to eu-ads.cabla.to eu-dmp.cabla.to s.cabla.to t.cabla.to us-ads.cabla.to us-dmp.cabla.to
1880,Erate,http://www.eratead.com/privacy_policy.pdf,ad.erate.co.il media.erate.co.il rep.erate.co.il
1882,Norstat,https://opinion-people.com/dataprotection,cookie.norstatsurveys.com norstatsurveys.com tracking.norstatsurveys.com
1883,Knorex,https://www.knorex.com/privacy,ae.brand-display.com ap.brand-display.com brand-display.cn brand-display.com cdn.brand-display.com sv.brand-display.cn sv.brand-display.com tr.brand-display.cn tr.brand-display.com v.brand-display.com
1889,Waystack,https://www.wayfair.com/customerservice/general_info.php#privacy,allmodern.com birchlane.com dwellstudio.com jossandmain.com josscdn.com magellan.allmodern.com magellan.birchlane.com magellan.dwellstudio.com magellan.jossandmain.com magellan.perigold.com magellan.wayfair.ca magellan.wayfair.co.uk magellan.wayfair.com magellan.wayfair.de perigold.com secure.img.wfcdn.com secure.img1-ag.wfcdn.com secure.img1-fg.wfcdn.com secure.img1.wfcdn.com secure.img2-ag.wfcdn.com secure.img2-fg.wfcdn.com t.allmodern.com t.birchlane.com t.dwellstudio.com t.jossandmain.com t.perigold.com t.wayfair.ca t.wayfair.co.uk t.wayfair.com t.wayfair.de wayfair.ca wayfair.co.uk wayfair.com wayfair.de wayfairsupply.com wfrcdn.com
1892,PERMODO,http://permodo.com/de/privacy.html,adsafety.net cdn-solution.net cdn.permodo.net d.permodo.net etrtbbs-adx.permodo.net mads.cdn-solution.net mads.permodo.net media.permodo.net permodo.net tags.adsafety.net tracking-mads.adsafety.net tracking.adsafety.net venc.permodo.net
